"Time (s)","Throttle (µs)","Rotation speed (rpm)","Thrust (lbf)","Torque (lbf⋅ft)","Voltage (V)","Current (A)","Electrical power (W)","Mechanical power (W)","Motor & ESC efficiency (%)","Propeller efficiency (gf/W)","Propulsion system efficiency (gf/W)"
"1.5940604999915","1000","0","0.00046667667214285837","-0.00003757641542610643","25.108272732909","-0.019703185862051","0.4947129643315733","0","0","",""
"23.230734649989","1850","5125.0000000000355","8.687960536956474","0.6636188365187555","23.722212060082","31.038532599201","736.3026523520143","482.8837283350521","65.58223398931793","8.160955483035481","5.3521369206484"
"30.869651249994","1810","4902.999999999983","7.974282817917944","0.606120518815924","23.797181325664","26.944859507707","641.2117074994451","421.940172727875","65.80356655890289","8.572480356741154","5.640997817297041"
"38.592133099991","1770","4746.999999999953","7.423945695557497","0.5649517096967837","23.860891184443","24.088546604103","574.7741893118856","380.76809900974615","66.24655492369939","8.843821558467875","5.8587271060843875"
"46.43717679999","1729","4570.9999999999545","6.942817161043448","0.5285507576065944","23.937521794655","21.464607017671","513.8094982992043","343.0266940068578","66.76145441887192","9.18065254271847","6.129137162661998"
"54.308736799991","1689","4435.999999999994","6.453143350980942","0.4887690461669208","24.023584488199","18.820520787231","452.1363712439495","307.8401262113583","68.08568073486477","9.508495927887866","6.473924180149349"
"62.306533649991","1649","4297.000000000019","6.0404199922292925","0.46022848345307504","24.075953955021","17.086663543488","411.3777247179531","280.781729013285","68.25399435659605","9.75807232792213","6.660274136012533"
"70.386784849989","1609","4138.999999999984","5.570107367892683","0.4252280660660566","24.141511243466","15.138155830043","365.45795917632347","249.88911815527987","68.37698068431318","10.110717188520843","6.91340313904043"
"78.258985849989","1569","3976.0000000000264","5.152270004437905","0.39301908979889344","24.20381917899","13.319451561394","322.3815971552964","221.8656242277774","68.82080930968934","10.53353970596904","7.249267274605364"
"86.12457874999","1528","3802.000000000034","4.672163287332954","0.3552534084910705","24.273045281159","11.394614026253","276.58198222056853","191.76986511631696","69.3356319080049","11.051046092371822","7.662312640590886"
"93.92039744999","1488","3625.0000000000323","4.240745345713916","0.32302374175284915","24.338043576306","9.7691442921156","237.7618594847305","166.25413327082205","69.9246437721855","11.570056600008964","8.090320861796505"
"101.69117854999","1448","3414.000000000015","3.7251881121958426","0.28412065927192787","24.407750303864","8.0052863369277","195.39103002266538","137.7197822273791","70.48418866076074","12.26923886444265","8.647873468453136"
"109.62772304999","1408","3228.9999999999873","3.3115040043737465","0.2524628535371725","24.460779572167","6.6715004813896","163.19010269087704","115.74321149606591","70.92538676522103","12.977633246848637","9.204436573299306"
"117.65788129999","1368","3013.999999999957","2.8949201083093685","0.22069352186891253","24.511576992005","5.4496844835726","133.5803608012248","94.44148994089653","70.70013089830687","13.903991494738989","9.83014018686992"
"125.67918414999","1327","2793.0000000000027","2.4498611847662657","0.19032735783617571","24.560784947781","4.3209914229749","106.12694110089272","75.47483133306851","71.117503764964","14.723296777773136","10.470841140259633"
"133.63302909999","1287","2564.0000000000227","2.0546012896431143","0.16105169730240762","24.6028073188","3.3283562877864","81.88690843672524","58.629112998216065","71.59766331088116","15.89571154526308","11.380958033046321"
"141.56776834999","1247","2338.99999999996","1.6763653926155626","0.13218408331996367","24.641595012367","2.4817280150321","61.153736677266444","43.897459031880345","71.78213698297029","17.321880769231907","12.434016181796835"
"149.42897609999","1207","2074.999999999962","1.305961499727436","0.10400112623444488","24.675531811805","1.7610935046521","43.45591879760605","30.639815099489322","70.50780640996881","19.33347736814493","13.63161079504676"
"157.19995044999","1167","1807.000000000046","0.9423242531982132","0.07702519776370731","24.704308592188","1.1615213018245","28.694580676672388","19.76154844627475","68.8685737176154","21.629433163028914","14.895882122582924"
"164.96066214999","1126","1484.000000000047","0.620191739614111","0.05296105481090349","24.729544089299","0.69310511328586","17.140173457521254","11.158877858671813","65.10364604143024","25.209904130940185","16.4125667527912"
"172.80281964999","1086","1143.9999999999927","0.3588030959952142","0.032731153827667794","24.750072507219","0.37848340457292","9.367491705958873","5.316396169489571","56.75367896090787","30.612907971347152","17.37395151065654"
