time(s),accelX(m/s^2),accelY(m/s^2),accelZ(m/s^2),accelMagnitude(m/s^2),gyroX(deg/s),gyroY(deg/s),gyroZ(deg/s),magX(uT),magY(uT),magZ(uT),magMagnitude(uT)
32.125000,-0.016664,1.143888,-0.019772,1.144180,-0.068437,0.073396,0.024949,19.385740,19.762018,-19.718830,33.987888
32.258999,-0.104656,1.006214,0.004770,1.011654,-0.030289,-0.056306,0.055467,19.385740,19.762018,-19.718830,33.987888
32.393002,0.049179,1.114558,-0.029349,1.116028,0.061265,0.081025,0.093614,19.385740,19.762018,-19.718830,33.987888
32.528000,-0.080114,1.064875,0.001777,1.067886,0.206226,0.096284,0.040208,19.385740,19.762018,-19.718830,33.987888
32.662998,0.027032,1.283956,-0.207128,1.300837,-0.243915,-0.231785,0.085985,19.385740,19.762018,-19.718830,33.987888
32.798000,-0.223175,0.942765,0.028115,0.969228,0.381704,0.119173,-0.181048,19.385740,19.762018,-19.718830,33.987888
33.021000,-0.126205,1.907079,-0.434588,1.960037,-1.434119,-0.536965,-0.066606,19.385740,19.762018,-19.718830,33.987888
33.158001,0.371815,0.763789,0.290892,0.897908,0.839475,0.241245,-0.013199,19.385740,19.762018,-19.718830,33.987888
33.334000,-0.760701,0.791923,-0.448356,1.186098,-0.930571,-0.704814,1.146487,19.385740,19.762018,-19.718830,33.987888
33.511002,0.210198,1.220507,-0.013786,1.238551,0.419852,0.012360,0.108873,19.385740,19.762018,-19.718830,33.987888
33.688000,0.080306,0.923012,0.132866,0.935977,0.419852,0.561685,-0.432822,19.385740,19.762018,-19.718830,33.987888
33.955002,0.074918,1.008609,0.032903,1.011922,-0.045548,0.157321,-0.173419,19.385740,19.762018,-19.718830,33.987888
34.131001,-0.126205,1.052904,0.065825,1.062482,0.038376,-0.056306,0.215686,19.385740,19.762018,-19.718830,33.987888
34.306999,-0.218985,0.917625,-0.255014,0.977252,0.259632,-0.147860,-0.104753,19.385740,19.762018,-19.718830,33.987888
34.484001,-0.263280,0.956532,0.387263,1.065009,0.267262,0.195468,-0.364157,19.385740,19.762018,-19.718830,33.987888
34.659000,-0.186063,0.867942,0.064030,0.889968,0.213855,0.050507,-0.272602,19.385740,19.762018,-19.718830,33.987888
34.837002,0.061151,1.193570,0.041283,1.195849,0.061265,0.279393,-0.272602,19.385740,19.762018,-19.718830,33.987888
35.105000,-0.156732,1.002024,0.166387,1.027766,-0.060807,-0.071565,-0.264973,19.385740,19.762018,-19.718830,33.987888
35.280998,-0.169303,1.017588,-0.019173,1.031754,-0.373617,-0.437781,0.528496,19.385740,19.762018,-19.718830,33.987888
35.456001,-0.122613,0.990053,0.063431,0.999631,-0.190509,-0.254673,0.017319,19.385740,19.762018,-19.718830,33.987888
35.632999,0.162910,1.010405,-0.034736,1.024043,1.121767,0.943160,-0.493858,19.385740,19.762018,-19.718830,33.987888
35.808998,0.080306,1.088819,0.240611,1.117975,-0.900053,-0.384375,0.246204,19.385740,19.762018,-19.718830,33.987888
35.985001,-0.522465,0.758402,-0.096390,0.925978,2.151751,0.988937,-0.532006,19.385740,19.762018,-19.718830,33.987888
36.250000,0.392765,1.497051,-0.007800,1.547736,-1.975814,-0.826886,0.383536,19.385740,19.762018,-19.718830,33.987888
36.426998,-0.304582,0.894280,-0.031743,0.945259,-0.480430,-0.041047,0.070726,19.385740,19.762018,-19.718830,33.987888
36.602001,-0.142366,1.039137,-0.241845,1.076365,-0.190509,-0.666667,0.200427,19.385740,19.762018,-19.718830,33.987888
36.778999,0.186255,1.202549,0.046671,1.217782,0.068894,0.271763,-0.051347,19.385740,19.762018,-19.718830,33.987888
36.955002,-0.066347,1.033151,-0.046708,1.036332,-0.083696,0.294652,-0.066606,19.385740,19.762018,-19.718830,33.987888
37.131001,-0.163915,0.981673,0.014347,0.995367,0.122301,-0.124971,0.032578,19.385740,19.762018,-19.718830,33.987888
37.306999,-0.068741,1.132515,-0.001814,1.134601,0.076524,-0.117342,0.040208,19.385740,19.762018,-19.718830,33.987888
37.574001,-0.050784,1.060685,-0.021568,1.062119,0.091783,-0.041047,0.085985,19.385740,19.762018,-19.718830,33.987888
37.750999,-0.015467,1.152268,0.004770,1.152382,0.099413,0.042878,-0.013199,19.385740,19.762018,-19.718830,33.987888
37.926998,-0.056171,1.145085,-0.035335,1.147007,-0.060807,0.050507,-0.043717,19.385740,19.762018,-19.718830,33.987888
38.105000,-0.037615,0.935582,0.077797,0.939564,0.335927,0.248875,-0.188678,19.385740,19.762018,-19.718830,33.987888
38.280998,0.083897,1.011003,0.250787,1.045017,0.030747,-0.186007,-0.043717,19.385740,19.762018,-19.718830,33.987888
38.458000,0.146150,1.131917,-0.284943,1.176345,-0.289693,-0.010529,0.108873,19.385740,19.762018,-19.718830,33.987888
38.723999,0.167699,1.108572,-0.023363,1.121428,0.122301,0.035248,0.047837,19.385740,19.762018,-19.718830,33.987888
38.902000,-0.212400,0.799106,-0.273570,0.870933,-0.915312,-0.155489,-0.455711,19.385740,19.762018,-19.718830,33.987888
39.080002,0.246113,1.126529,-0.630923,1.314421,-0.983978,-0.430152,-0.120012,19.385740,19.762018,-19.718830,33.987888
39.257000,0.059954,0.950547,0.120895,0.960077,0.343557,-0.025788,0.276722,19.385740,19.762018,-19.718830,33.987888
39.435001,0.036011,1.207338,-0.059278,1.209328,-0.106584,0.088655,0.124132,19.385740,19.762018,-19.718830,33.987888
39.612999,-0.087896,1.122938,-0.026955,1.126695,-0.045548,0.218357,-0.051347,19.385740,19.762018,-19.718830,33.987888
39.881001,0.057560,1.028961,0.320222,1.079173,-0.030289,0.096284,-0.043717,19.385740,19.762018,-19.718830,33.987888
40.057999,-0.107050,1.000229,0.144838,1.016315,0.160449,0.119173,-0.158160,19.385740,19.762018,-19.718830,33.987888
40.235001,-0.011876,0.841605,0.270540,0.884099,-0.114214,0.042878,0.162280,19.385740,19.762018,-19.718830,33.987888
40.411999,-0.095677,0.974490,-0.143678,0.989660,0.816586,-0.216525,-0.181048,19.385740,19.762018,-19.718830,33.987888
40.589001,-0.025045,1.064277,0.198710,1.082958,-0.015030,0.142062,-0.028458,19.385740,19.762018,-19.718830,33.987888
40.764999,-0.148352,1.033749,0.224449,1.068187,0.015488,-0.002899,0.002060,19.385740,19.762018,-19.718830,33.987888
41.035000,0.110833,1.077446,-0.555502,1.217274,-0.327840,-0.041047,0.185168,19.385740,19.762018,-19.718830,33.987888
41.212002,-0.060959,1.367757,-1.348023,1.921365,-0.144732,0.271763,0.337758,19.385740,19.762018,-19.718830,33.987888
41.389999,0.107840,1.273780,-0.182586,1.291311,-0.076066,-0.010529,-0.142901,19.385740,19.762018,-19.718830,33.987888
41.566002,0.017455,1.100192,-0.317865,1.145323,-0.518578,-0.132601,-0.478599,19.385740,19.762018,-19.718830,33.987888
41.743000,-0.074727,0.935582,0.329201,0.994621,0.381704,-0.163119,0.047837,19.385740,19.762018,-19.718830,33.987888
41.918999,-0.165711,0.768578,1.100772,1.352727,-0.777981,-0.369116,0.208057,19.385740,19.762018,-19.718830,33.987888
42.186001,0.199423,1.243851,-0.258007,1.285886,-0.182879,0.348058,-0.226825,19.385740,19.762018,-19.718830,33.987888
42.362999,0.204811,1.293533,-0.106566,1.313976,-0.373617,0.149691,0.345388,19.385740,19.762018,-19.718830,33.987888
42.540001,-0.153739,1.075650,-0.867362,1.390315,-1.121309,-0.437781,0.307240,19.385740,19.762018,-19.718830,33.987888
42.716000,-0.372221,1.383919,-1.017606,1.757641,-0.533837,0.073396,0.063096,19.385740,19.762018,-19.718830,33.987888
42.891998,-0.130993,0.752416,0.924789,1.199385,0.702144,-0.170748,-0.051347,19.385740,19.762018,-19.718830,33.987888
43.069000,0.034814,0.810479,0.108325,0.818426,0.625849,0.416724,-0.562524,19.385740,19.762018,-19.718830,33.987888
43.335999,-0.106452,0.721290,0.354341,0.810647,1.785534,0.988937,-0.173419,19.385740,19.762018,-19.718830,33.987888
43.513000,-0.115430,1.311491,-0.924826,1.608924,-0.907683,-0.620890,-0.547265,19.385740,19.762018,-19.718830,33.987888
43.689999,0.029426,1.414447,-1.295348,1.918190,-1.281529,-0.453040,-0.600671,19.385740,19.762018,-19.718830,33.987888
43.866001,0.235937,1.319272,-1.130738,1.753486,-1.334936,-0.224155,0.085985,19.385740,19.762018,-19.718830,33.987888
44.042999,-0.292012,1.072058,-0.008997,1.111153,-1.067903,-0.681926,0.467460,19.385740,19.762018,-19.718830,33.987888
44.220001,-0.417714,1.274977,-1.082253,1.723753,-1.113680,-0.323339,0.383536,19.385740,19.762018,-19.718830,33.987888
44.487000,0.314949,1.328850,-0.366350,1.413947,-0.068437,0.195468,0.353017,19.385740,19.762018,-19.718830,33.987888
44.664001,-0.160324,1.420433,-0.466912,1.503775,-1.182345,-0.369116,0.475090,19.385740,19.762018,-19.718830,33.987888
44.841000,-0.536233,1.282759,-0.720111,1.565751,-0.121843,0.287022,0.116503,19.385740,19.762018,-19.718830,33.987888
45.016998,-0.197436,1.106178,-0.460926,1.214521,-0.861906,-0.758221,-0.387045,19.385740,19.762018,-19.718830,33.987888
45.192001,-0.080114,0.760796,1.162426,1.391568,0.427481,0.210727,-0.676966,19.385740,19.762018,-19.718830,33.987888
45.368999,-0.050784,0.909244,0.663209,1.126566,0.572442,0.157321,-0.348898,19.385740,19.762018,-19.718830,33.987888
45.637001,0.003687,1.339624,-0.434588,1.408358,-0.152361,-0.071565,-0.486229,19.385740,19.762018,-19.718830,33.987888
45.813000,-0.032826,0.987659,-0.110157,0.994325,-1.067903,-0.483558,-0.875334,19.385740,19.762018,-19.718830,33.987888
45.992001,0.100657,1.301913,-0.061074,1.307226,-0.709316,0.126802,-0.417563,19.385740,19.762018,-19.718830,33.987888
46.169998,0.093474,0.899667,0.226245,0.932376,-0.716945,-0.727703,0.360647,19.385740,19.762018,-19.718830,33.987888
46.347000,-0.490142,0.996039,-0.302302,1.150530,-0.968719,-0.506447,0.612421,19.385740,19.762018,-19.718830,33.987888
46.522999,-0.332715,1.022376,0.117902,1.081598,-0.320211,-0.704814,-0.188678,19.385740,19.762018,-19.718830,33.987888
46.792000,-0.007686,1.368955,-0.284943,1.398316,-0.983978,-0.140230,0.627680,19.385740,19.762018,-19.718830,33.987888
46.969002,-0.372221,1.327054,-0.292126,1.408886,0.374075,0.325170,0.261463,19.385740,19.762018,-19.718830,33.987888
47.146000,-0.148951,1.224098,-0.350787,1.282051,-0.579614,-0.453040,-0.661707,19.385740,19.762018,-19.718830,33.987888
47.324001,0.157523,1.349201,-1.106196,1.751807,-1.289158,-0.285191,-0.829557,19.385740,19.762018,-19.718830,33.987888
47.501999,0.387378,1.323462,-0.218501,1.396194,-0.564355,0.004730,0.192798,19.385740,19.762018,-19.718830,33.987888
47.679001,0.045588,0.972694,-0.357371,1.037269,-1.136568,-0.582742,0.551385,19.385740,19.762018,-19.718830,33.987888
47.945000,0.462200,1.131318,-0.693774,1.405287,0.427481,0.576944,-0.364157,19.385740,19.762018,-19.718830,33.987888
48.122002,-0.037615,0.933188,0.371102,1.004973,0.213855,0.287022,0.894713,19.385740,19.762018,-19.718830,33.987888
48.298000,0.123404,1.418637,-1.401895,1.998266,-0.365988,0.081025,0.559014,19.385740,19.762018,-19.718830,33.987888
48.473999,-0.158528,0.931991,-0.474095,1.057593,1.411688,1.004196,-0.074235,19.385740,19.762018,-19.718830,33.987888
48.651001,-0.199830,1.164838,-0.170016,1.194021,-0.503319,-0.430152,-0.509117,19.385740,19.762018,-19.718830,33.987888
48.828999,0.003089,1.331244,-0.390293,1.387281,-0.922942,-0.392004,-0.898222,19.385740,19.762018,-19.718830,33.987888
49.097000,0.354456,0.356754,0.988239,1.108841,1.259098,0.798199,-0.219196,19.385740,19.762018,-19.718830,33.987888
49.273998,-0.414122,1.206141,0.177760,1.287583,1.472724,0.920272,0.589532,19.385740,19.762018,-19.718830,33.987888
49.450001,-0.083705,1.518001,-1.388128,2.058697,-1.540932,-0.651408,-0.326009,19.385740,19.762018,-19.718830,33.987888
49.626999,0.264669,0.774564,-0.081426,0.822574,-0.465171,-0.323339,-0.135271,19.385740,19.762018,-19.718830,33.987888
49.803001,-0.425495,0.222672,2.663068,2.706023,3.128328,1.423819,0.375906,19.385740,19.762018,-19.718830,33.987888
49.980000,0.165304,1.182197,0.850565,1.465734,0.099413,0.157321,0.398795,19.385740,19.762018,-19.718830,33.987888
50.248001,0.031222,1.423425,-1.096020,1.796768,-1.266270,-0.857404,-0.921111,19.385740,19.762018,-19.718830,33.987888
50.424999,-0.042403,1.332441,-0.362759,1.381590,1.327764,1.324636,0.269093,19.385740,19.762018,-19.718830,33.987888
50.601002,0.164706,0.750022,1.658051,1.827236,0.793698,0.668498,0.299611,19.385740,19.762018,-19.718830,33.987888
50.778000,0.019250,0.467492,1.109152,1.203801,0.831846,-0.048676,-0.501488,19.385740,19.762018,-19.718830,33.987888
50.953999,0.055165,0.918822,0.203499,0.942703,-0.922942,-0.346227,0.093614,19.385740,19.762018,-19.718830,33.987888
51.130001,-0.116627,1.714336,-1.676045,2.400349,-1.601968,-0.666667,-0.539635,19.385740,19.762018,-19.718830,33.987888
51.306999,-0.200429,1.412651,-1.493478,2.065486,-0.556725,-0.552224,0.459831,19.385740,19.762018,-19.718830,33.987888
51.571999,-0.239337,1.494058,-0.508812,1.596365,-0.816129,-0.292821,-0.219196,19.385740,19.762018,-19.718830,33.987888
51.749001,0.018652,0.994243,-0.588424,1.155469,0.854734,0.760052,0.436942,19.385740,19.762018,-19.718830,33.987888
51.924999,0.426285,0.937378,-0.375927,1.096229,-0.465171,-0.468299,-0.348898,19.385740,19.762018,-19.718830,33.987888
52.103001,-0.013073,0.885900,0.196316,0.907485,-1.525673,-0.124971,0.200427,19.385740,19.762018,-19.718830,33.987888
52.278999,0.353857,1.143290,-0.190966,1.211938,0.549554,0.378576,0.116503,19.385740,19.762018,-19.718830,33.987888
52.456001,-0.302786,1.239063,0.056248,1.276761,-0.488060,-0.285191,0.147021,19.385740,19.762018,-19.718830,33.987888
52.723000,-0.132191,1.099593,0.158605,1.118810,1.098878,0.752422,-0.257343,19.385740,19.762018,-19.718830,33.987888
52.900002,-0.300392,1.300716,-0.129312,1.341201,-0.190509,-0.063935,0.307240,19.385740,19.762018,-19.718830,33.987888
53.076000,0.410722,0.959525,-0.787153,1.307284,-0.358358,0.035248,0.139391,19.385740,19.762018,-19.718830,33.987888
53.252998,-0.073530,0.812274,0.491416,0.952201,0.145190,-0.140230,-0.066606,19.385740,19.762018,-19.718830,33.987888
53.430000,0.024638,1.041531,-0.262197,1.074309,-0.610132,-0.193637,0.162280,19.385740,19.762018,-19.718830,33.987888
53.606998,-0.115430,1.592225,-0.762012,1.768946,-1.083162,-0.598001,-0.196307,19.385740,19.762018,-19.718830,33.987888
53.875999,0.035412,1.105579,0.089170,1.109734,-0.091325,-0.170748,0.162280,19.385740,19.762018,-19.718830,33.987888
54.051998,-0.189654,1.324061,-0.204135,1.353062,-0.243915,-0.308080,-0.501488,19.385740,19.762018,-19.718830,33.987888
54.229000,-0.175887,1.304308,-0.214311,1.333448,1.289616,0.576944,0.330129,19.385740,19.762018,-19.718830,33.987888
54.660999,0.025835,1.134909,-0.006603,1.135223,-0.259174,-0.018158,-0.295491,19.385740,19.762018,-19.718830,33.987888
54.838001,0.000694,0.941568,0.000580,0.941568,-0.152361,-0.170748,-0.005570,19.385740,19.762018,-19.718830,33.987888
55.014000,-0.060361,1.003820,0.135859,1.014769,0.152819,0.111543,0.040208,19.385740,19.762018,-19.718830,33.987888
55.278999,-0.023847,1.028961,-0.111953,1.035308,0.076524,0.111543,-0.043717,19.385740,19.762018,-19.718830,33.987888
55.456001,0.046785,1.132515,-0.056884,1.134907,-0.114214,-0.033417,0.032578,19.385740,19.762018,-19.718830,33.987888
55.632999,-0.059762,1.098396,-0.023363,1.100269,-0.015030,0.073396,-0.020829,19.385740,19.762018,-19.718830,33.987888
55.807999,0.058757,1.118748,-0.056285,1.121703,-0.175250,-0.071565,-0.242084,19.385740,19.762018,-19.718830,33.987888
55.985001,-0.062157,1.006813,0.025720,1.009058,0.358816,0.264134,-0.013199,19.385740,19.762018,-19.718830,33.987888
56.160999,-0.062755,1.133712,-0.152058,1.145584,0.206226,0.088655,-0.058976,19.385740,19.762018,-19.718830,33.987888
56.426998,-0.029833,1.075051,0.037093,1.076105,0.091783,-0.025788,-0.028458,19.385740,19.762018,-19.718830,33.987888
56.605000,-0.064551,0.938575,0.081987,0.944358,0.099413,0.187839,-0.089494,19.385740,19.762018,-19.718830,33.987888
56.780998,0.109038,1.133114,0.005967,1.138364,-0.007401,-0.079194,0.009689,19.385740,19.762018,-19.718830,33.987888
56.958000,-0.344687,-1.070263,0.028713,1.124765,-2.960021,1.690852,-25.984053,19.385740,19.762018,-19.718830,33.987888
57.134998,-0.089691,1.129522,-0.159840,1.144296,0.206226,-0.170748,-0.051347,19.385740,19.762018,-19.718830,33.987888
57.312000,0.251500,1.015792,0.205295,1.066410,-2.288624,0.195468,0.559014,19.385740,19.762018,-19.718830,33.987888
57.578999,-0.527254,1.258217,4.118218,4.338297,-18.753107,-58.673840,129.551147,19.385740,19.762018,-19.718830,33.987888
57.757000,0.715999,1.777187,0.900247,2.116953,-93.346840,67.174942,6.716029,19.385740,19.762018,-19.718830,33.987888
57.933998,6.544381,-4.465414,-4.260119,8.995413,-249.004105,-106.098877,126.758751,19.385740,19.762018,-19.718830,33.987888
58.110001,10.994830,18.549425,28.464300,35.709717,-154.863571,-2.368047,9.538948,19.385740,19.762018,-19.718830,33.987888
58.285999,0.985959,-6.627488,16.475323,17.785725,45.464481,-133.351486,30.207294,19.385740,19.762018,-19.718830,33.987888
58.464001,3.419789,-0.964912,17.561747,17.917616,-17.181429,-45.543449,-75.774239,19.385740,19.762018,-19.718830,33.987888
58.730999,6.232521,2.913892,19.814207,20.974695,12.382925,9.465323,-11.800793,19.385740,19.762018,-19.718830,33.987888
58.908001,6.708991,2.804950,16.292156,17.841318,-1.632486,-12.744182,11.347142,19.385740,19.762018,-19.718830,33.987888
59.084999,6.161888,0.766184,17.550972,18.616995,-5.073396,0.355688,-10.633477,19.385740,19.762018,-19.718830,33.987888
59.262001,6.527621,2.241087,16.026386,17.449280,-24.727015,1.172045,4.251698,19.385740,19.762018,-19.718830,33.987888
59.438000,6.682653,1.441981,17.147530,18.460091,-11.886548,-5.931029,-4.758755,19.385740,19.762018,-19.718830,33.987888
59.616001,7.006485,0.903259,16.563913,18.007496,-18.478445,-15.994353,-0.997406,19.385740,19.762018,-19.718830,33.987888
59.882000,6.430052,0.479463,17.033798,18.213339,-24.131914,-13.354543,-4.621423,19.385740,19.762018,-19.718830,33.987888
60.058998,8.043228,-1.064277,18.472189,20.175430,-108.338821,-13.209581,-26.640192,19.385740,19.762018,-19.718830,33.987888
60.236000,8.598711,0.047288,17.652731,19.635654,-122.674675,-20.282137,-21.902266,19.385740,19.762018,-19.718830,33.987888
60.414001,13.663304,-1.940599,12.741375,18.782824,-41.778969,101.408554,-29.920879,19.385740,19.762018,-19.718830,33.987888
60.591000,5.859006,-3.953028,16.031775,17.520620,54.474934,-6.167544,-67.694588,19.385740,19.762018,-19.718830,33.987888
60.768002,8.483784,-0.930195,17.502487,19.472466,83.543373,-37.555351,55.163422,19.385740,19.762018,-19.718830,33.987888
61.035000,5.962561,-1.925635,15.758821,16.958792,8.194324,14.638132,-18.491873,19.385740,19.762018,-19.718830,33.987888
61.213001,4.986874,-0.352564,17.907726,18.592468,-10.787899,39.960476,-34.124741,19.385740,19.762018,-19.718830,33.987888
61.389000,4.387694,-1.030158,16.929646,17.519304,16.251085,25.952696,2.557946,19.385740,19.762018,-19.718830,33.987888
61.566002,5.920061,1.693385,20.264938,21.179764,83.245819,16.568398,-86.493706,19.385740,19.762018,-19.718830,33.987888
61.743000,3.851366,4.346296,17.701216,18.629448,26.589073,25.212633,1.398260,19.385740,19.762018,-19.718830,33.987888
61.918999,3.145639,4.774880,17.941248,18.830372,43.915691,-0.742962,-9.855268,19.385740,19.762018,-19.718830,33.987888
62.183998,3.881294,7.850987,13.945720,16.467712,134.210953,-39.668724,-21.436865,19.385740,19.762018,-19.718830,33.987888
62.360001,3.761578,9.065508,10.135753,14.109089,58.106583,-7.411154,-13.006255,19.385740,19.762018,-19.718830,33.987888
62.536999,3.181553,9.181633,9.468334,13.567389,35.233311,-8.715800,-12.365377,19.385740,19.762018,-19.718830,33.987888
62.713001,2.454278,8.801534,7.662416,11.924894,144.320053,-18.313725,-33.659340,19.385740,19.762018,-19.718830,33.987888
62.889999,0.921910,5.115473,3.650128,6.351489,170.237488,-3.077592,-37.527500,19.385740,19.762018,-19.718830,33.987888
63.066002,1.075147,2.660094,0.919402,3.012862,19.585184,-8.120699,-17.652628,19.385740,19.762018,-19.718830,33.987888
63.334000,0.674697,2.311121,-0.347196,2.432497,15.594949,-20.999313,-60.232925,19.385740,19.762018,-19.718830,33.987888
63.509998,1.381022,0.523758,0.008362,1.477029,7.385595,-7.884184,-33.972153,19.385740,19.762018,-19.718830,33.987888
63.686001,0.082700,1.140297,0.920599,1.467862,22.636988,67.419083,-32.629356,19.385740,19.762018,-19.718830,33.987888
63.862000,0.723780,1.525184,1.125314,2.028885,-14.320362,-3.192035,18.030592,19.385740,19.762018,-19.718830,33.987888
64.038002,0.387378,-0.511188,-1.239081,1.395241,119.646210,-25.813534,-2.378347,19.385740,19.762018,-19.718830,33.987888
64.213997,1.245743,0.848788,1.933996,2.452072,-23.208742,-13.255360,79.066681,19.385740,19.762018,-19.718830,33.987888
64.482002,2.588958,-1.879544,-0.841025,3.307977,-44.060196,41.951778,17.321049,19.385740,19.762018,-19.718830,33.987888
64.658997,0.278436,1.604795,2.263216,2.788376,11.063020,22.389713,24.416494,19.385740,19.762018,-19.718830,33.987888
64.835999,5.772810,-2.987517,1.159433,6.602642,-3.921340,-7.746853,203.832062,19.385740,19.762018,-19.718830,33.987888
65.012001,-2.045854,-3.644161,0.023925,4.179234,-72.609825,-110.470589,-4.453574,19.385740,19.762018,-19.718830,33.987888
65.189003,1.434296,0.006584,-3.265876,3.566959,-74.395134,49.054852,-15.234073,19.385740,19.762018,-19.718830,33.987888
65.364998,-0.182471,0.466295,-0.016779,0.501007,-0.083696,-0.094453,-0.020829,19.385740,19.762018,-19.718830,33.987888
65.632004,-0.202823,0.535730,-0.031145,0.573684,-0.068437,0.073396,0.017319,19.385740,19.762018,-19.718830,33.987888
65.809998,-0.104057,0.474076,-0.072447,0.490739,-0.045548,-0.086824,0.063096,19.385740,19.762018,-19.718830,33.987888
65.987000,-0.093283,0.487843,-0.074841,0.502289,-0.045548,0.164950,0.055467,19.385740,19.762018,-19.718830,33.987888
66.166000,-0.155535,0.506998,-0.046109,0.532320,-0.068437,0.035248,0.085985,19.385740,19.762018,-19.718830,33.987888
66.343002,-0.179478,0.457914,-0.054489,0.494841,-0.022660,0.119173,-0.051347,19.385740,19.762018,-19.718830,33.987888
66.519997,-0.163317,0.478266,-0.028152,0.506165,0.015488,0.042878,0.024949,19.385740,19.762018,-19.718830,33.987888
66.785004,-0.145958,0.500414,-0.050299,0.523687,-0.121843,0.119173,0.040208,19.385740,19.762018,-19.718830,33.987888
66.961998,-0.159127,0.480062,-0.062870,0.509640,0.046006,0.073396,0.009689,19.385740,19.762018,-19.718830,33.987888
67.138000,-0.155535,0.387282,0.004770,0.417374,0.046006,-0.094453,0.063096,19.385740,19.762018,-19.718830,33.987888
67.315002,-0.142366,0.524955,-0.048504,0.546076,-0.114214,0.119173,0.131762,19.385740,19.762018,-19.718830,33.987888
67.491997,-0.193246,0.596187,-0.013187,0.626862,0.030747,-0.071565,0.017319,19.385740,19.762018,-19.718830,33.987888
67.668999,-0.170500,0.439957,-0.010194,0.471949,-0.098955,-0.155489,-0.051347,19.385740,19.762018,-19.718830,33.987888
67.933998,-0.035220,0.490836,-0.088609,0.500012,-0.030289,-0.010529,-0.036088,19.385740,19.762018,-19.718830,33.987888
68.111000,-0.065149,0.478865,-0.154452,0.507357,-0.175250,0.363317,0.017319,19.385740,19.762018,-19.718830,33.987888
68.288002,-0.333912,0.679988,0.037093,0.758457,-0.114214,-0.186007,0.101244,19.385740,19.762018,-19.718830,33.987888
68.463997,-0.140571,0.420802,-0.032342,0.444838,-0.213397,-0.063935,-0.043717,19.385740,19.762018,-19.718830,33.987888
68.640999,-0.044199,0.341191,-0.019173,0.344576,0.068894,0.035248,0.002060,19.385740,19.762018,-19.718830,33.987888
68.819000,-0.122015,0.450133,-0.023363,0.466961,0.168078,0.012360,0.017319,19.385740,19.762018,-19.718830,33.987888
68.996002,-0.226766,0.516575,0.030509,0.564981,0.053635,-0.048676,0.047837,19.385740,19.762018,-19.718830,33.987888
69.262001,-0.176486,0.401648,-0.017377,0.439056,0.107042,0.027619,-0.013199,19.385740,19.762018,-19.718830,33.987888
69.439003,-0.259090,0.520167,0.036495,0.582265,-0.076066,0.164950,0.169909,19.385740,19.762018,-19.718830,33.987888
69.615997,-0.212999,0.529146,-0.064665,0.574060,-0.053178,0.012360,0.024949,19.385740,19.762018,-19.718830,33.987888
69.792999,-0.075325,0.398655,-0.022166,0.406314,0.129931,-0.102083,-0.020829,19.385740,19.762018,-19.718830,33.987888
69.969002,-0.053776,0.515378,-0.107165,0.529142,0.068894,0.081025,0.078355,19.385740,19.762018,-19.718830,33.987888
70.147003,-0.117226,0.533336,-0.058081,0.549147,0.046006,0.157321,-0.074235,19.385740,19.762018,-19.718830,33.987888
70.412003,-0.091487,0.490238,-0.044912,0.500720,0.084154,0.126802,-0.028458,19.385740,19.762018,-19.718830,33.987888
70.588997,-0.154937,0.509991,-0.067060,0.537209,0.030747,0.050507,-0.005570,19.385740,19.762018,-19.718830,33.987888
70.764999,-0.190253,0.550096,0.005369,0.582091,-0.121843,0.134432,0.032578,19.385740,19.762018,-19.718830,33.987888
70.941002,-0.072332,0.557279,-0.402864,0.691441,0.076524,-0.033417,-0.051347,19.385740,19.762018,-19.718830,33.987888
71.116997,-0.171697,0.659636,-0.038926,0.682726,0.122301,0.035248,-0.364157,19.385740,19.762018,-19.718830,33.987888
71.292999,0.039602,0.504005,-0.065863,0.509831,0.190967,-0.544594,-0.264973,19.385740,19.762018,-19.718830,33.987888
71.560997,-0.119022,0.647665,-0.162833,0.678344,0.213855,-0.254673,0.131762,19.385740,19.762018,-19.718830,33.987888
71.737000,-0.128000,0.146652,-0.075440,0.208763,0.114672,0.126802,0.322499,19.385740,19.762018,-19.718830,33.987888
71.913002,-0.126205,0.862555,-0.004209,0.871749,-0.182879,-0.056306,0.406424,19.385740,19.762018,-19.718830,33.987888
72.088997,-0.078318,0.511787,0.024523,0.518325,-1.640116,1.431449,0.543755,19.385740,19.762018,-19.718830,33.987888
72.265999,-0.359053,0.669213,0.410608,0.863345,2.510338,-1.132067,-1.905318,19.385740,19.762018,-19.718830,33.987888
72.442001,-0.323736,0.376507,0.039488,0.498119,-1.159457,-0.056306,0.452201,19.385740,19.762018,-19.718830,33.987888
72.705002,-0.133986,0.882907,-0.232268,0.922727,0.610590,-1.116808,0.230945,19.385740,19.762018,-19.718830,33.987888
72.880997,-0.084304,0.765585,-0.387899,0.862377,-1.609598,1.790036,1.901808,19.385740,19.762018,-19.718830,33.987888
73.057999,-0.151345,0.902660,0.073607,0.918215,2.441672,-0.613260,-1.226291,19.385740,19.762018,-19.718830,33.987888
73.234001,-0.095079,1.601803,-0.909263,1.844335,-1.518044,1.095750,1.230411,19.385740,19.762018,-19.718830,33.987888
73.410004,0.066538,-0.317248,-0.852398,0.911952,-1.266270,2.140993,0.482719,19.385740,19.762018,-19.718830,33.987888
